New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
CHILES JORDAN,CHILES,Jordan,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,52.0,5.7,7.166,0.0,12.866
CHILES JORDAN,CHILES,Jordan,w,USA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,52.0,5.7,7.166,0.0,12.866
CHILES JORDAN,CHILES,Jordan,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,11.0,5.4,9.3,0.0,14.7
CHILES JORDAN,CHILES,Jordan,w,USA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.3,0.0,14.7
CHILES JORDAN,CHILES,Jordan,w,USA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.266,0.0,14.666
CHUSOVITINA OKSANA,CHUSOVITINA,Oksana,w,UZB,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,14.0,5.8,8.8,0.1,14.5
CHUSOVITINA OKSANA,CHUSOVITINA,Oksana,w,UZB,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,14.0,5.2,8.733,0.1,13.833
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,48.0,5.3,7.3,0.0,12.6
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.3,7.3,0.0,12.6
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.7,7.433,0.0,13.133
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,28.0,5.0,8.033,0.0,13.033
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.0,8.033,0.0,13.033
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.0,8.1,0.0,13.1
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.9,8.333,0.0,14.233
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.0,8.166,0.0,14.166
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,18.0,5.9,8.333,0.0,14.233
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.933,0.0,14.333
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.766,0.0,14.166
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,29.0,5.3,7.833,0.0,13.133
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.3,7.833,0.0,13.133
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.3,7.6,0.0,12.9
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,76.0,5.1,7.033,0.3,11.833
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.1,7.033,0.3,11.833
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.2,7.966,0.0,13.166
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.7,8.233,0.0,13.933
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.7,8.2,0.0,13.9
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,26.0,5.7,8.233,0.0,13.933
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.833,0.0,14.233
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.866,0.0,14.266
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,22.0,5.3,6.333,0.0,11.633
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,48.0,5.3,7.3,0.0,12.6
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,17.0,5.0,7.966,0.0,12.966
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,28.0,5.0,8.033,0.0,13.033
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,19.0,5.9,7.1,0.0,13.0
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,18.0,5.9,8.333,0.0,14.233
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,14.0,5.4,8.9,0.0,14.3
D AMATO ALICE,D-AMATO,Alice,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,24.0,5.4,8.933,0.0,14.333
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,29.0,5.3,7.833,0.0,13.133
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,76.0,5.1,7.033,0.3,11.833
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,26.0,5.7,8.233,0.0,13.933
D AMATO ASIA,D-AMATO,Asia,w,ITA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,32.0,5.4,8.833,0.0,14.233
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,90.0,4.8,4.133,0.0,8.933
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,90.0,4.8,4.133,0.0,8.9
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,77.0,4.5,7.566,0.3,11.766
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,77.0,4.5,7.566,0.3,11.766
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,62.0,5.0,7.366,0.0,12.366
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,62.0,5.0,7.366,0.0,12.366
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,66.0,4.6,8.7,0.0,13.3
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,18.0,4.6,8.7,0.0,13.3
DARIES NAVEEN,DARIES,Naveen,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,18.0,4.0,8.666,0.0,12.666
DEREK ANA,DEREK,Ana,w,CRO,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,74.0,4.7,6.933,0.0,11.633
DEREK ANA,DEREK,Ana,w,CRO,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,58.0,4.7,7.733,0.0,12.433
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,6.0,5.4,7.966,0.0,13.366
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,15.0,5.4,8.366,0.0,13.766
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,15.0,5.4,8.366,0.0,13.766
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.4,8.366,0.0,13.766
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.6,8.266,0.0,13.866
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,9.0,5.0,8.433,0.0,13.433
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,12.0,5.0,8.566,0.0,13.566
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,12.0,5.0,8.566,0.0,13.566
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.0,8.566,0.0,13.566
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,4.8,8.566,0.0,13.366
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.7,8.666,0.0,15.366
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.7,8.7,0.0,15.4
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,2.0,6.7,8.566,0.0,15.266
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,1.0,6.7,8.666,0.0,15.366
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,1.0,6.7,8.666,0.0,15.366
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-08-01,Olympic Games,final,"Tokyo, Japan",UE,1.0,6.7,8.5,0.0,15.2
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,19.0,5.0,9.0,0.1,13.9
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,42.0,5.0,8.9,0.0,13.9
DERWAEL NINA,DERWAEL,Nina,w,BEL,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.0,8.9,0.0,13.9
ELPITIYA BADALG.D.,ELPITIYA,BADALG.D.,w,SRI,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,80.0,5.1,6.166,0.0,11.266
ELPITIYA BADALG.D.,ELPITIYA,BADALG.D.,w,SRI,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,84.0,4.5,5.8,0.0,10.3
ELPITIYA BADALG.D.,ELPITIYA,BADALG.D.,w,SRI,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,82.0,4.8,6.066,0.0,10.866
ELPITIYA BADALG.D.,ELPITIYA,BADALG.D.,w,SRI,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,64.0,4.8,8.566,0.0,13.366
ELPITIYA BADALGE DONA MILKA GEHANI,ELPITIYA-BADALGE-DONA,Milka Gehani,w,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,80.0,5.1,6.166,0.0,11.266
ELPITIYA BADALGE DONA MILKA GEHANI,ELPITIYA-BADALGE-DONA,Milka Gehani,w,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,84.0,4.5,5.8,0.0,10.3
ELPITIYA BADALGE DONA MILKA GEHANI,ELPITIYA-BADALGE-DONA,Milka Gehani,w,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,82.0,4.8,6.066,0.0,10.866
ERICHSEN JULIE,ERICHSEN,Julie,w,NOR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,75.0,4.8,6.766,0.0,11.566
FAN YILIN,FAN,Yilin,w,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,9.0,6.3,8.3,0.0,14.6
FAN YILIN,FAN,Yilin,w,CHN,2021-08-01,Olympic Games,final,"Tokyo, Japan",UE,7.0,6.4,7.5,0.0,13.9
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,52.0,5.1,7.4,0.0,12.5
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.1,7.4,0.0,12.5
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,1.0,5.9,8.266,0.0,14.166
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,2.0,5.9,8.3,0.0,14.2
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.9,8.266,0.0,14.166
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.8,8.3,0.0,14.1
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.8,0.0,14.2
FERRARI VANESSA,FERRARI,Vanessa,w,ITA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.833,0.0,14.233
FRANCIS DANUSIA,FRANCIS,Danusia,w,JAM,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,88.0,0.5,9.033,6.5,3.0
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,51.0,4.7,7.8,0.0,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,51.0,4.7,7.8,0.0,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,4.7,7.8,0.0,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,56.0,4.8,8.0,0.3,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,56.0,4.8,8.0,0.3,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.8,8.0,0.3,12.5
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.8,7.866,0.0,13.666
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.8,7.933,0.0,13.733
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,31.0,5.8,7.866,0.0,13.666
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,31.0,5.8,7.866,0.0,13.666
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,5.0,5.8,9.166,0.0,14.966
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.8,9.166,0.0,14.966
FRIESS ALINE,FRIESS,Aline,w,FRA,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.8,9.1,0.0,14.9
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,11.0,5.1,7.833,0.0,12.933
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,24.0,5.2,8.1,0.0,13.3
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,24.0,5.2,8.1,0.0,13.3
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,8.1,0.0,13.3
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.2,8.1,0.0,13.3
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,4.0,5.4,8.4,0.0,13.8
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,9.0,5.4,8.4,0.0,13.8
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,9.0,5.4,8.4,0.0,13.8
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,7.0,5.1,8.133,0.0,13.23
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,8.4,0.0,13.8
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.4,8.4,0.1,13.7
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.0,8.066,0.0,13.066
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,23.0,5.0,7.4,0.0,12.4
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,43.0,5.0,8.066,0.0,13.066
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,43.0,5.0,8.066,0.0,13.066
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,11.0,5.4,9.1,0.1,14.4
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,13.0,5.4,9.133,0.0,14.533
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.133,0.0,14.533
GADIROVA JENNIFER,GADIROVA,Jennifer,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.033,0.0,14.433
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,20.0,5.0,7.033,0.0,12.033
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,39.0,5.1,7.766,0.0,12.866
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,39.0,5.1,7.766,0.0,12.866
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.1,7.766,0.0,12.866
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,5.0,5.6,8.1,0.0,13.7
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,5.0,5.5,8.533,0.0,14.033
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,5.0,5.5,8.533,0.0,14.033
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,6.0,5.6,8.4,0.1,14.0
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.5,8.533,0.0,14.033
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.6,8.233,0.0,13.833
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.7,8.1,0.0,13.8
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.7,7.866,0.0,13.566
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,13.0,5.7,7.966,0.0,13.666
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,29.0,5.7,8.1,0.0,13.8
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,29.0,5.7,8.1,0.0,13.8
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,7.0,5.4,9.166,0.0,14.566
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,16.0,5.4,9.1,0.0,14.5
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.1,0.0,14.5
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.033,0.0,14.433
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,13.0,5.4,9.1,0.0,14.5
GADIROVA JESSICA,GADIROVA,Jessica,w,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,13.0,5.2,9.0,0.0,14.2
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,16.0,5.7,8.066,0.0,13.766
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,16.0,5.7,8.066,0.0,13.766
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,60.0,5.3,7.033,0.0,12.333
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,60.0,5.3,7.033,0.0,12.333
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,40.0,5.8,7.433,0.0,13.233
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,40.0,5.8,7.433,0.0,13.233
GERASIMOVA ELENA,GERASIMOVA,Elena,w,ROC,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,54.0,4.6,8.866,0.0,13.466
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,38.0,5.5,7.4,0.0,12.9
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,38.0,5.5,7.4,0.0,12.9
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,26.0,5.6,7.566,0.0,13.166
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,26.0,5.6,7.566,0.3,13.166
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,45.0,5.4,7.633,0.0,13.033
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,45.0,5.4,7.633,0.0,13.033
GODWIN GEORGIA,GODWIN,Georgia,w,AUS,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,44.0,4.8,8.966,0.0,13.766
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,55.0,5.2,7.166,0.0,12.366
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,55.0,5.2,7.166,0.0,12.366
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,7.166,0.0,12.366
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,36.0,5.1,7.766,0.0,12.866
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,36.0,5.1,7.766,0.0,12.866
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.1,7.766,0.0,12.866
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,4.3,6.733,0.0,11.033
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,81.0,4.3,6.733,0.0,11.033
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,81.0,4.3,6.733,0.0,11.033
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,67.0,4.6,8.633,0.0,13.233
GONZALEZ MARINA,GONZALEZ,Marina,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,4.6,8.633,0.0,13.233
GUAN CHENCHEN,GUAN,Chenchen,w,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,1.0,6.9,8.033,0.0,14.933
GUAN CHENCHEN,GUAN,Chenchen,w,CHN,2021-08-01,Olympic Games,final,"Tokyo, Japan",BB,1.0,6.6,8.033,0.0,14.63
HAEMMERLE ELISA,HAEMMERLE,Elisa,w,AUT,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,71.0,4.7,7.1,0.0,11.8
