Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_BB,Apparatus_FX,Apparatus_UE,Apparatus_VT
RAZ LIHIE,ISR,13,4.823076923076924,0.009467455621301791,6.896,0.2992123076923076,0.0,0.0,11.719077,0.59648,0,0,1,0
RAZ LIHIE,ISR,29,4.351724137931035,0.32732461355529135,8.611344827586207,0.12697098454221162,0.024137931034482762,0.0039001189060642104,12.942379,0.686004,0,0,0,1
ROOSKRANTZ CAITLIN,RSA,9,4.8,0.026666666666666655,6.807333333333333,0.20027466666666663,0.0,0.0,11.607333,0.453294,1,0,0,0
ROOSKRANTZ CAITLIN,RSA,8,4.6875,0.026093750000000027,7.326874999999999,0.20406810937499997,0.037500000000000006,0.0023437500000000003,11.976875,0.595258,0,1,0,0
ROOSKRANTZ CAITLIN,RSA,10,5.489999999999999,0.044899999999999995,7.334899999999999,0.16877648999999992,0.0,0.0,12.8249,0.520649,0,0,1,0
ROOSKRANTZ CAITLIN,RSA,5,4.279999999999999,0.02559999999999993,8.633199999999999,0.028048959999999935,0.06,0.014400000000000001,12.8532,0.155955,0,0,0,1
RUTTY RAEGAN,CAY,2,3.8,0.0,4.483,0.0,0.0,0.0,8.2415,0.041512,1,0,0,0
RUTTY RAEGAN,CAY,2,4.1,0.0,4.466,0.0,0.0,0.0,8.533,0.033015,0,0,1,0
RYAN MEGAN,IRL,2,5.0,0.0,5.466,0.0,0.0,0.0,10.433,0.033015,1,0,0,0
SARAIVA FLAVIA,BRA,10,5.630000000000001,0.030100000000000023,7.843000000000001,0.4546733999999998,0.0,0.0,13.4727,0.752542,1,0,0,0
SARAIVA FLAVIA,BRA,11,5.545454545454546,0.04975206611570246,7.813454545454545,0.33138170247933874,0.045454545454545456,0.00793388429752066,13.340727,0.70853,0,1,0,0
SARAIVA FLAVIA,BRA,8,5.512499999999999,0.02859374999999998,7.953875,0.07832260937499999,0.0,0.0,13.466375,0.353122,0,0,1,0
SARAIVA FLAVIA,BRA,6,5.0,0.0,8.8885,0.004697583333333307,0.0,0.0,13.8885,0.068546,0,0,0,1
SASNAL GABRIELA,POL,3,4.8,0.0,8.722000000000001,0.012167999999999998,0.0,0.0,13.522,0.110313,0,0,0,1
SAVRANBASI NAZLI,TUR,2,5.0,0.0,6.033,0.0,0.0,0.0,11.0165,0.01653,1,0,0,0
SAVRANBASI NAZLI,TUR,3,5.6000000000000005,0.18000000000000016,5.799666666666667,0.10888888888888894,0.0,0.0,11.399667,0.754248,0,0,1,0
SCHAEFER BETZ PAULINE,GER,9,5.411111111111111,0.060987654320987614,7.914333333333333,0.07139733333333331,0.05555555555555555,0.002469135802469136,13.269889,0.401314,1,0,0,0
SCHAEFER BETZ PAULINE,GER,7,4.528571428571429,0.030612244897959186,7.918714285714286,0.18427848979591807,0.08571428571428572,0.01836734693877551,12.404429,0.703915,0,1,0,0
SCHAEFER BETZ PAULINE,GER,5,4.86,0.002400000000000026,7.4796,0.2992862399999997,0.0,0.0,12.3396,0.498092,0,0,1,0
SCHAEFER BETZ PAULINE,GER,4,4.45,0.30750000000000005,8.94125,0.0002041874999999935,0.0,0.0,13.39125,0.547978,0,0,0,1
SEITZ ELISABETH,GER,5,4.5,0.06400000000000011,7.5464,0.9471182399999998,0.0,0.0,12.0464,0.903592,1,0,0,0
SEITZ ELISABETH,GER,4,4.8,0.0,8.033,0.02999999999999992,0.025,0.0018750000000000008,12.808,0.216509,0,1,0,0
SEITZ ELISABETH,GER,14,6.078571428571428,0.01882653061224489,8.168928571428571,0.26372035204081645,0.0,0.0,14.2475,0.631564,0,0,1,0
SEITZ ELISABETH,GER,7,4.714285714285714,0.35265306122448997,8.994857142857143,0.02740869387755093,0.0,0.0,13.709143,0.474231,0,0,0,1
SHARAF ZEINA,EGY,3,5.433333333333334,0.0022222222222222066,6.488333333333333,0.0009975555555555606,0.03333333333333333,0.002222222222222223,11.921667,0.078731,1,0,0,0
SHARAF ZEINA,EGY,3,4.266666666666667,0.008888888888888904,7.533333333333334,0.0022222222222222066,0.09999999999999999,0.02,11.8,0.141425,0,1,0,0
SHARAF ZEINA,EGY,3,4.766666666666667,0.0022222222222222066,7.566666666666666,0.03555555555555562,0.0,0.0,12.333333,0.235704,0,0,1,0
SHARAF ZEINA,EGY,2,4.4,0.0399999999999999,8.583,0.00028899999999998165,0.0,0.0,12.983,0.217002,0,0,0,1
SKINNER MYKAYLA,USA,5,5.92,0.009600000000000017,8.979800000000001,0.001605359999999995,0.0,0.0,14.8998,0.089299,0,0,0,1
STEINGRUBER GIULIA,SUI,3,5.1000000000000005,0.019999999999999976,7.433333333333334,0.0022222222222222066,0.0,0.0,12.533333,0.094286,1,0,0,0
STEINGRUBER GIULIA,SUI,3,5.400000000000001,7.888609052210118e-31,7.9110000000000005,0.00024199999999999225,0.0,0.0,13.311,0.015588,0,1,0,0
STEINGRUBER GIULIA,SUI,4,5.699999999999999,0.02999999999999992,8.999749999999999,0.0033166874999999564,0.025,0.0018750000000000004,14.69975,0.230798,0,0,0,1
STEWART AVA,CAN,7,5.828571428571428,0.09346938775510201,6.5997142857142865,0.839009632653061,0.0,0.0,12.428286,1.199278,1,0,0,0
STEWART AVA,CAN,7,4.885714285714285,0.0012244897959183803,7.62357142857143,0.03513024489795919,0.0,0.0,12.509286,0.187466,0,1,0,0
STEWART AVA,CAN,10,5.65,0.032500000000000036,7.229900000000001,0.07537269000000002,0.0,0.0,12.8799,0.291348,0,0,1,0
STEWART AVA,CAN,8,4.65,0.057499999999999996,8.551875,0.13027435937500004,0.25,0.4375,12.951875,0.760017,0,0,0,1
SUGIHARA AIKO,JPN,4,5.324999999999999,0.00187500000000002,7.974749999999999,0.01017918749999997,0.0,0.0,13.29975,0.057599,0,1,0,0
SUGIHARA AIKO,JPN,4,5.3,0.0,8.05775,0.0002041875000000155,0.0,0.0,13.35775,0.014324,0,0,1,0
SUGIHARA AIKO,JPN,3,5.0,0.0,9.238333333333333,0.0015308888888888956,0.0,0.0,14.238333,0.039139,0,0,0,1
TANG XIJING,CHN,11,5.927272727272728,0.07107438016528929,7.420909090909091,0.6862377190082639,0.009090909090909092,0.0008264462809917355,13.338818,1.055887,1,0,0,0
TANG XIJING,CHN,9,5.222222222222222,0.015061728395061709,7.884666666666667,0.09615044444444448,0.044444444444444446,0.009135802469135802,13.062444,0.381282,0,1,0,0
TANG XIJING,CHN,11,6.0181818181818185,0.012396694214875997,8.142181818181818,0.322210694214876,0.0,0.0,14.160364,0.619664,0,0,1,0
TANG XIJING,CHN,6,5.0,0.32000000000000006,8.644333333333334,0.26389755555555566,0.049999999999999996,0.012499999999999999,13.594333,0.70221,0,0,0,1
THORSDOTTIR EYTHORA,NED,9,5.077777777777778,0.017283950617283918,7.466333333333334,0.414595111111111,0.0,0.0,12.544111,0.643468,1,0,0,0
THORSDOTTIR EYTHORA,NED,9,5.044444444444444,0.0069135802469135615,7.914555555555555,0.09485246913580234,0.0,0.0,12.959,0.287491,0,1,0,0
THORSDOTTIR EYTHORA,NED,11,5.5181818181818185,0.0014876033057851133,7.811818181818182,0.06200796694214876,0.0,0.0,13.33,0.261731,0,0,1,0
THORSDOTTIR EYTHORA,NED,10,5.0200000000000005,0.06760000000000002,8.746399999999998,0.14893603999999994,0.03,0.0081,13.7364,0.712815,0,0,0,1
TING HUA TIEN,TPE,15,5.246666666666668,0.20648888888888878,7.386333333333334,0.2651467555555554,0.0,0.0,12.633,0.748014,1,0,0,0
TING HUA TIEN,TPE,12,4.316666666666666,0.0797222222222222,7.1219166666666665,0.7051420763888888,0.024999999999999998,0.006874999999999999,11.413583,0.953435,0,0,1,0
TING HUA TIEN,TPE,8,4.675000000000001,0.004375000000000007,7.474875,0.11332160937500006,0.0,0.0,12.149875,0.331348,0,1,0,0
TING HUA TIEN,TPE,5,3.88,0.1536000000000001,8.439600000000002,0.02376543999999996,0.06,0.014400000000000001,12.2596,0.25757,0,0,0,1
TRAUKOVA HANNA,BLR,2,4.7,0.0,6.133,0.0,0.0,0.0,10.8165,0.01653,1,0,0,0
URAZOVA VLADISLAVA,ROC,8,5.5,0.1225,7.999875,0.09925835937499991,0.0,0.0,13.4995,0.585863,1,0,0,0
URAZOVA VLADISLAVA,ROC,7,5.1000000000000005,0.04285714285714286,8.175857142857142,0.05038869387755113,0.05714285714285715,0.011020408163265303,13.218714,0.518811,0,1,0,0
URAZOVA VLADISLAVA,ROC,4,5.4,0.0,9.141499999999999,0.003566749999999939,0.0,0.0,14.5415,0.059731,0,0,0,1
VAELEN LISA,BEL,9,5.011111111111111,0.02987654320987653,7.288666666666667,0.24652844444444455,0.0,0.0,12.299778,0.570586,1,0,0,0
VAELEN LISA,BEL,10,5.01,0.052899999999999926,7.992900000000001,0.03107209000000003,0.01,0.0009,12.9929,0.199432,0,1,0,0
VAELEN LISA,BEL,13,5.776923076923077,0.015621301775147966,8.025461538461538,0.11054840236686389,0.0,0.0,13.802385,0.402788,0,0,1,0
VAELEN LISA,BEL,25,5.000000000000001,0.2816,8.718399999999999,0.014607360000000028,0.02,0.0016,13.6984,0.527728,0,0,0,1
VERKEST JUTTA,BEL,11,5.1818181818181825,0.1760330578512397,7.316272727272727,0.7399121983471075,0.009090909090909092,0.0008264462809917353,12.489,1.107833,1,0,0,0
VERKEST JUTTA,BEL,12,4.783333333333333,0.00972222222222224,7.851083333333334,0.10885824305555541,0.024999999999999998,0.006874999999999999,12.609417,0.380828,0,1,0,0
VERKEST JUTTA,BEL,8,5.225,0.1368749999999999,7.849625,0.18347923437499986,0.0,0.0,13.074625,0.468481,0,0,1,0
VERKEST JUTTA,BEL,10,4.360000000000001,0.0383999999999999,8.7765,0.010910050000000072,0.0,0.0,13.1365,0.249221,0,0,0,1
VIDIAUX MARCIA,CUB,2,5.5,0.009999999999999929,8.0495,0.38007225000000033,0.1,0.0,13.4995,0.666501,0,0,0,1
VOSS SARAH,GER,12,5.258333333333333,0.05743055555555555,7.341166666666667,0.22507413888888886,0.0,0.0,12.5995,0.679414,1,0,0,0
VOSS SARAH,GER,11,4.890909090909091,0.07537190082644626,7.687636363636364,0.15225132231404948,0.13636363636363638,0.02958677685950413,12.451273,0.615226,0,1,0,0
VOSS SARAH,GER,12,5.133333333333334,0.08222222222222222,7.846916666666666,0.4692897430555553,0.0,0.0,12.98025,0.821899,0,0,1,0
VOSS SARAH,GER,10,4.500000000000001,0.26600000000000007,8.9198,0.21187915999999993,0.06999999999999999,0.014099999999999996,13.3498,0.574623,0,0,0,1
WEVERS LIEKE,NED,4,5.325,0.01687500000000008,7.7995,0.0831667500000001,0.0,0.0,13.1245,0.418291,1,0,0,0
WEVERS LIEKE,NED,4,4.825,0.046875,7.841,0.31687500000000035,0.0,0.0,12.666,0.346412,0,1,0,0
WEVERS LIEKE,NED,4,5.325,0.01687500000000008,8.16625,0.0033166875000000444,0.0,0.0,13.49125,0.07232,0,0,1,0
WEVERS LIEKE,NED,3,4.6,0.0,8.988666666666667,0.0002568888888888994,0.09999999999999999,0.02,13.488667,0.157452,0,0,0,1
WEVERS SANNE,NED,7,5.742857142857142,0.036734693877551065,7.933,0.14445085714285716,0.0,0.0,13.675857,0.354906,1,0,0,0
WHITEHEAD EMILY,AUS,4,4.875,0.01687499999999999,7.5455000000000005,0.029832750000000033,0.0,0.0,12.4205,0.292547,1,0,0,0
WHITEHEAD EMILY,AUS,6,4.933333333333334,0.008888888888888903,7.699666666666666,0.12634455555555543,0.05000000000000001,0.0025,12.583,0.358966,0,1,0,0
WHITEHEAD EMILY,AUS,5,5.040000000000001,0.02639999999999999,7.356400000000001,0.5220214400000002,0.0,0.0,12.3964,0.804929,0,0,1,0
WHITEHEAD EMILY,AUS,8,4.5,0.09999999999999996,8.414375,0.25243098437500006,0.1875,0.013593749999999998,12.726875,0.733632,0,0,0,1
YEO SEOJEONG,KOR,6,5.500000000000001,0.009999999999999929,6.482833333333333,0.8791944722222226,0.0,0.0,11.969,1.031171,1,0,0,0
YEO SEOJEONG,KOR,7,5.271428571428571,0.024897959183673494,7.595,0.0694577142857142,0.04285714285714286,0.011020408163265303,12.823571,0.245676,0,1,0,0
YEO SEOJEONG,KOR,22,5.290909090909092,0.14809917355371904,8.975545454545454,0.14137988429752057,0.013636363636363636,0.003904958677685951,14.252818,0.543781,0,0,0,1
ZHANG JIN,CHN,11,5.6454545454545455,0.10247933884297512,8.048181818181819,0.05651505785123974,0.0,0.0,13.693636,0.384538,1,0,0,0
ZHANG JIN,CHN,13,5.415384615384614,0.010532544378698213,7.822692307692308,0.13193313609467439,0.07692307692307693,0.015621301775147933,13.168846,0.430243,0,1,0,0
ZHANG JIN,CHN,6,5.033333333333333,0.018888888888888924,7.755499999999999,1.2387012499999999,0.0,0.0,12.788833,1.231297,0,0,1,0
ZHANG JIN,CHN,7,5.257142857142857,0.15673469387755085,8.590142857142856,0.08181726530612252,0.028571428571428574,0.002040816326530612,13.818714,0.549903,0,0,0,1
DE JESUS,FRA,2,5.25,0.0024999999999999823,7.4495000000000005,0.23377224999999985,0.0,0.0,12.6995,0.533501,1,0,0,0
DE JESUS,FRA,2,5.5,0.009999999999999929,7.8995,0.027722250000000177,0.15,0.0225,13.2495,0.083506,0,1,0,0
DE JESUS,FRA,2,6.35,0.0025000000000000265,7.849500000000001,0.10017225,0.0,0.0,14.1995,0.366501,0,0,1,0
DE JESUS,FRA,2,5.4,0.0,9.065999999999999,0.010000000000000106,0.05,0.0025000000000000005,14.416,0.05001,0,0,0,1
ABDELSALAM JANA,EGY,8,4.8375,0.009843750000000002,6.8412500000000005,0.6425986875,0.0,0.0,11.67875,0.86565,1,0,0,0
ABDELSALAM JANA,EGY,4,4.475,0.0018749999999999867,7.1579999999999995,0.1128140000000001,0.125,0.011874999999999998,11.508,0.340757,0,1,0,0
ABDELSALAM JANA,EGY,7,4.385714285714285,0.1440816326530612,6.390142857142857,1.244328408163265,0.0,0.0,10.775857,1.458498,0,0,1,0
ABDELSALAM JANA,EGY,2,4.2,0.0,8.4665,0.0011222500000000056,0.3,0.0,12.3665,0.033515,0,0,0,1
ABOELHASAN JANA,EGY,2,4.4,0.0,7.258,0.3696639999999996,0.2,0.04000000000000001,11.458,0.808001,0,1,0,0
ACHAMPONG ONDINE,GBR,16,5.6875,0.05359375000000008,7.734187500000001,0.11005840234375006,0.0,0.0,13.421687,0.377932,1,0,0,0
ACHAMPONG ONDINE,GBR,11,5.281818181818181,0.0014876033057851133,7.610363636363636,0.13223314049586776,0.045454545454545456,0.009752066115702477,12.846727,0.406553,0,1,0,0
ACHAMPONG ONDINE,GBR,12,5.6499999999999995,0.13749999999999987,7.433166666666668,0.24132780555555575,0.0,0.0,13.083167,0.553515,0,0,1,0
ACHAMPONG ONDINE,GBR,12,5.0,0.0,9.152500000000002,0.03399391666666665,0.0,0.0,14.1525,0.184377,0,0,0,1
ACHONDO ANDINO BARBARA,CHI,5,4.4799999999999995,0.029599999999999967,7.839799999999999,0.07310935999999987,0.04,0.0024000000000000002,12.2798,0.225669,0,1,0,0
ACHONDO ANDINO BARBARA,CHI,3,3.6666666666666665,0.008888888888888865,7.422,0.022508666666666666,0.06666666666666667,0.0022222222222222227,11.022,0.068627,1,0,0,0
ACHONDO ANDINO BARBARA,CHI,3,3.9,0.1266666666666667,6.344,1.107242,0.09999999999999999,0.02,10.144,1.358348,0,0,1,0
ACHONDO ANDINO BARBARA,CHI,2,3.2,0.0,8.183,0.00028899999999998165,0.0,0.0,11.383,0.017029,0,0,0,1
ADALSTEINSDOTTIR THELMA,ISL,4,4.75,0.0024999999999999823,7.083,0.16314450000000003,0.05,0.0025000000000000005,11.783,0.429878,1,0,0,0
ADALSTEINSDOTTIR THELMA,ISL,4,4.15,0.2624999999999999,7.508,0.07086950000000002,0.0,0.0,11.658,0.510804,0,1,0,0
ADALSTEINSDOTTIR THELMA,ISL,4,4.2250000000000005,0.006875000000000007,7.56625,0.19161668749999985,0.0,0.0,11.79125,0.477996,0,0,1,0
ADALSTEINSDOTTIR THELMA,ISL,4,3.9000000000000004,0.030000000000000054,8.42475,0.010798687499999965,0.075,0.016874999999999998,12.24975,0.106945,0,0,0,1
ALDAOUD RUBA,JOR,2,2.4000000000000004,0.6400000000000001,8.583,0.00028899999999998165,0.0,0.0,10.983,0.817001,0,0,0,1
ALICEA CARDONA KATYNA KAMILA,PUR,2,4.05,0.0024999999999999823,7.2665,0.0011222500000000056,0.05,0.0025000000000000005,11.2665,0.033515,0,1,0,0
ALIPIO CIENA,USA,4,5.4,0.21500000000000016,7.4,0.47375,0.0,0.0,12.8,1.027741,1,0,0,0
ALIPIO CIENA,USA,4,4.625,0.046875,7.237499999999999,0.15296875000000015,0.025,0.0018750000000000008,11.8375,0.308982,0,1,0,0
ALIPIO CIENA,USA,4,4.55,0.0024999999999999823,7.9875,0.03421875000000016,0.0,0.0,12.5375,0.213236,0,0,1,0
ALIPIO CIENA,USA,4,4.6,0.0,8.4375,0.20671874999999956,0.125,0.011875,12.9125,0.557198,0,0,0,1
ALVAREZ DIAZ ALEJANDRA SOFIA,PUR,2,4.3,0.0,6.0495,1.47987225,0.0,0.0,10.3495,1.2165,1,0,0,0
ALVAREZ DIAZ ALEJANDRA SOFIA,PUR,2,4.4,0.010000000000000018,6.4830000000000005,0.08008899999999995,0.05,0.0025000000000000005,10.833,0.433001,0,1,0,0
ALVAREZ DIAZ ALEJANDRA SOFIA,PUR,2,3.55,0.0025000000000000044,7.2165,0.013572250000000063,0.0,0.0,10.7665,0.166503,0,0,1,0
ALVAREZ DIAZ ALEJANDRA SOFIA,PUR,2,4.2,0.0,8.383,0.0024999999999999823,0.0,0.0,12.583,0.05001,0,0,0,1
AMRILLAEVA LOBAR,UZB,4,4.725,0.06187500000000008,6.2915,0.39596125000000015,0.025,0.0018750000000000004,10.9915,0.726472,1,0,0,0
AMRILLAEVA LOBAR,UZB,4,4.75,0.012500000000000046,6.999750000000001,0.3826056874999999,0.025,0.0018750000000000004,11.72475,0.691227,0,1,0,0
AMRILLAEVA LOBAR,UZB,4,3.95,0.12249999999999991,6.158,0.009119499999999964,0.0,0.0,10.108,0.3545,0,0,1,0
AMRILLAEVA LOBAR,UZB,2,3.5999999999999996,0.03999999999999998,8.6495,0.0069722499999999845,0.0,0.0,12.2495,0.116504,0,0,0,1
AN CHANGOK,PRK,2,5.15,0.0025000000000000265,6.8165,0.01357224999999996,0.0,0.0,11.9665,0.066508,1,0,0,0
AN CHANGOK,PRK,2,5.05,0.0024999999999999823,6.9830000000000005,0.33988899999999966,0.2,0.009999999999999998,11.833,0.733001,0,1,0,0
AN CHANGOK,PRK,3,6.066666666666666,0.0022222222222222066,7.8773333333333335,0.06833088888888887,0.0,0.0,13.944,0.25854,0,0,1,0
AN CHANGOK,PRK,5,5.359999999999999,0.0863999999999999,8.633,0.09823120000000012,0.13999999999999999,0.006399999999999999,13.853,0.215388,0,0,0,1
AN YEONJEONG,KOR,2,4.85,0.0025000000000000265,7.516500000000001,0.01357224999999996,0.0,0.0,12.3665,0.166503,1,0,0,0
AN YEONJEONG,KOR,2,5.2,0.0,7.0665,0.017822250000000046,0.0,0.0,12.2665,0.133504,0,1,0,0
AN YEONJEONG,KOR,2,4.25,0.0024999999999999823,7.1995000000000005,0.027722249999999886,0.0,0.0,11.4495,0.116504,0,0,1,0
ANANJEVA ANASTASIJA,LAT,4,4.475,0.05187500000000007,4.63725,0.9848486874999998,0.0,0.0,9.11225,1.066249,1,0,0,0
ANANJEVA ANASTASIJA,LAT,5,4.32,0.013600000000000067,7.0132,0.36193695999999975,0.0,0.0,11.3332,0.540046,0,1,0,0
ANANJEVA ANASTASIJA,LAT,13,3.63076923076923,0.035976331360946724,8.467692307692307,0.02779821301775138,0.05384615384615384,0.011715976331360945,12.044615,0.208416,0,0,0,1
ANANJEVA ANASTASIJA,LAT,3,3.1666666666666665,0.10888888888888881,6.233,0.11199266666666678,0.0,0.0,9.399667,0.600735,0,0,1,0
ANDERS CALEIGH,RSA,3,4.833333333333333,0.035555555555555465,7.222333333333334,0.016530888888888966,0.0,0.0,12.055667,0.315381,0,0,1,0
ANDREOLI ANGELA,ITA,3,5.533333333333332,0.16222222222222207,7.433,0.37659266666666696,0.0,0.0,12.966333,0.223045,1,0,0,0
ANDREOLI ANGELA,ITA,3,5.633333333333333,0.015555555555555545,7.866333333333333,0.0672815555555556,0.0,0.0,13.499667,0.3659,0,1,0,0
ANDREOLI ANGELA,ITA,6,4.366666666666666,0.11222222222222215,8.605166666666667,0.010540138888888986,0.09999999999999999,0.02,12.871833,0.319491,0,0,0,1
ANTILA MISELLA,FIN,2,4.25,0.0024999999999999823,7.215999999999999,0.02249999999999997,0.0,0.0,11.466,0.200002,1,0,0,0
ANTILA MISELLA,FIN,2,4.449999999999999,0.02249999999999997,6.2829999999999995,0.0002889999999999967,0.2,0.009999999999999998,10.533,0.033015,0,1,0,0
ARCHER SHANNON,GBR,4,5.2250000000000005,0.0018749999999999865,6.637499999999999,0.8867187500000002,0.0,0.0,11.8625,0.942984,1,0,0,0
ARCHER SHANNON,GBR,4,4.625,0.006875000000000018,7.737499999999999,0.2467187499999997,0.0,0.0,12.3625,0.528412,0,1,0,0
ARCHER SHANNON,GBR,4,4.8,0.020000000000000035,7.116499999999999,0.2077667499999999,0.0,0.0,11.9165,0.403445,0,0,1,0
ARCHER SHANNON,GBR,10,4.76,0.0863999999999999,8.5716,0.12005903999999994,0.06,0.0144,13.2716,0.513868,0,0,0,1
ARIPOVA DILDORA,UZB,13,4.8,0.03692307692307697,6.457461538461539,1.151914556213018,0.038461538461538464,0.017751479289940832,11.219,1.28376,0,0,1,0
ARIPOVA DILDORA,UZB,10,4.8100000000000005,0.0829,6.6863,0.60658361,0.0,0.0,11.4963,0.877689,1,0,0,0
ARIPOVA DILDORA,UZB,14,4.814285714285715,0.05265306122448983,7.710499999999999,0.13497482142857134,0.049999999999999996,0.011071428571428574,12.474786,0.574376,0,1,0,0
ARIPOVA DILDORA,UZB,9,4.022222222222222,0.03950617283950624,8.362555555555554,0.15885491358024684,0.08888888888888888,0.014320987654320987,12.295889,0.375909,0,0,0,1
ARRAIZ VALERIA,VEN,3,3.6,0.0,8.700000000000001,0.005000000000000024,0.0,0.0,12.3,0.070718,0,0,0,1
ARTAMONOVA SONA,CZE,3,4.833333333333333,0.04222222222222222,7.633,0.10279266666666691,0.0,0.0,12.466333,0.259389,1,0,0,0
ARTAMONOVA SONA,CZE,3,4.8,0.026666666666666713,7.477333333333333,0.1483308888888889,0.13333333333333333,0.015555555555555553,12.144,0.653332,0,1,0,0
ARTAMONOVA SONA,CZE,2,4.3,0.25,7.249499999999999,0.26677225000000016,0.0,0.0,11.5495,0.01653,0,0,1,0
ARTAMONOVA SONA,CZE,2,3.9000000000000004,0.09000000000000002,8.8165,0.013572250000000063,0.0,0.0,12.7165,0.416501,0,0,0,1
BACHURINA TATIANA,CYP,4,4.425,0.06687500000000002,6.64975,0.1578861875,0.025,0.0018750000000000004,11.04975,0.600947,1,0,0,0
BACHURINA TATIANA,CYP,4,4.175,0.011874999999999991,6.87075,0.12664168750000004,0.1,0.015,10.94575,0.287933,0,1,0,0
BACHURINA TATIANA,CYP,4,4.475,0.0018749999999999867,6.63325,0.07501668749999986,0.0,0.0,11.10825,0.286191,0,0,1,0
BACHURINA TATIANA,CYP,4,3.2,0.0,8.4415,0.005616750000000038,0.0,0.0,11.6415,0.074952,0,0,0,1
BACSKAY CSENGE MARIA,HUN,8,4.6375,0.49234374999999986,6.75825,0.4766209374999997,0.0,0.0,11.39575,1.141763,0,0,1,0
BACSKAY CSENGE MARIA,HUN,36,4.400000000000001,0.1333333333333333,8.70538888888889,0.022937737654320986,0.013888888888888888,0.002862654320987654,13.0915,0.437043,0,0,0,1
BACSKAY CSENGE MARIA,HUN,4,4.574999999999999,0.01187499999999997,6.7162500000000005,0.020841687499999935,0.0,0.0,11.29125,0.168909,1,0,0,0
BAILEY SACHA,GBR,2,4.300000000000001,0.010000000000000018,6.475,0.4556250000000004,0.05,0.0025000000000000005,10.725,0.625001,0,1,0,0
BAILEY SACHA,GBR,2,3.3,0.0,6.525,0.140625,0.0,0.0,9.825,0.375001,0,0,1,0
BAILEY SACHA,GBR,4,3.5,0.010000000000000018,8.225,0.3081249999999998,0.075,0.016874999999999998,11.65,0.551136,0,0,0,1
BAKER SHANNON,GBR,2,4.55,0.3024999999999998,6.425,0.015625,0.0,0.0,10.975,0.675001,1,0,0,0
BAKER SHANNON,GBR,2,4.05,0.02250000000000004,6.15,0.7225000000000001,0.0,0.0,10.2,0.700001,0,0,1,0
BAKER SHANNON,GBR,2,3.6,0.0,8.55,0.04000000000000007,0.0,0.0,12.15,0.200002,0,0,0,1
BALCOVA ADELA,SVK,2,3.5,0.0,7.166499999999999,0.18792225,0.0,0.0,10.6665,0.433501,0,0,1,0
BARBOSA JADE,BRA,3,5.1,0.0,7.533333333333334,0.042222222222222223,0.0,0.0,12.633333,0.205483,1,0,0,0
BARBOSA JADE,BRA,3,5.566666666666666,0.0022222222222222066,7.733,0.019999999999999976,0.09999999999999999,0.02,13.199667,0.262469,0,1,0,0
BARBOSA JADE,BRA,4,5.275,0.031875000000000084,6.716249999999999,0.6015361874999997,0.0,0.0,11.99125,0.952693,0,0,1,0
BARBOSA JADE,BRA,4,5.0,0.0,8.866499999999998,0.0027722499999999735,0.0,0.0,13.8665,0.052662,0,0,0,1
BARBOSU ANA,ROU,12,5.641666666666667,0.03576388888888895,7.3566666666666665,0.22558438888888896,0.024999999999999998,0.006874999999999999,12.973333,0.64796,1,0,0,0
BARBOSU ANA,ROU,13,5.407692307692307,0.014556213017751464,7.553615384615385,0.2581682366863906,0.04615384615384615,0.011715976331360943,12.915154,0.618968,0,1,0,0
